epoch,train_loss,train_acc
0,0.00018817052245140075,0.5084752227738499
1,0.00018120095133781434,0.5109674224629999
2,0.00032764412462711335,0.5110187750309706
3,0.00012017183005809784,0.5121599663794041
4,0.000261467844247818,0.5133778045699
5,0.00021941395476460457,0.5135994964465499
6,5.539951380342245e-05,0.5140180426090956
7,0.00023534776642918586,0.5138394268788398
8,1.5781649854034185e-05,0.5147297125309706
9,6.190750747919082e-05,0.5145894866809249
