epoch,train_loss,train_acc
0,0.00043332807719707487,0.518693615142256
1,0.00043640237301588057,0.522282017301768
2,0.0004392363503575325,0.52226202102378
3,0.0004348830506205559,0.522284923736006
4,0.0004466459155082703,0.5222476632334292
5,0.0004442983865737915,0.5219424874521792
6,0.0004383420199155807,0.5222734723798931
7,0.00043536759912967684,0.522292247954756
8,0.00042787086218595507,0.5223253813385963
9,0.0004351744055747986,0.522287365142256
