epoch,train_loss,train_acc
0,0.0004339170828461647,0.5199391973763704
1,0.0004282497614622116,0.5223053850606084
2,0.00042987197637557985,0.5217316545918584
3,0.00042134370654821395,0.5221477980911732
4,0.0004254195839166641,0.5220006743073463
5,0.00041992630809545517,0.5220855422317981
6,0.000437079519033432,0.521827915739268
7,0.0004261336848139763,0.5223119536042213
8,0.00043539464473724365,0.5221152460016311
9,0.0004302441328763962,0.5220990862324834
