epoch,train_loss,train_acc
0,0.0002704106643795967,0.5104305511340499
1,0.00010284321382641792,0.5113703264668584
2,8.655424229800701e-05,0.5137948089465499
3,8.393632248044014e-05,0.5145112066715956
4,0.00014503893442451953,0.5159158207476139
5,4.2761950753629206e-05,0.5157230437919498
6,2.6184648741036655e-05,0.5154952483996749
7,2.87192570976913e-05,0.5174593597277999
8,1.218815305037424e-06,0.5157965240254998
9,8.39158718008548e-06,0.5155804595723749
