epoch,train_loss,train_acc
0,0.00042946219444274904,0.5193032110482454
1,0.0004319583997130394,0.5224750627949833
2,0.00042715180665254594,0.5221976725384593
3,0.0004492328315973282,0.5220804269053042
4,0.0004387737810611725,0.5222734723798931
5,0.0004335132986307144,0.522291027251631
6,0.0004292237013578415,0.5223127092793584
7,0.000432993657886982,0.5222939337044954
8,0.000439625084400177,0.5222681245394051
9,0.00043538376688957215,0.5222730073519051
