epoch,train_loss,train_acc
0,0.00043900009244680406,0.5203118024580181
1,0.00042656272649765014,0.5221715727448464
2,0.0004519636183977127,0.5222072056401521
3,0.00041606862097978595,0.5222779482975602
4,0.0004213901236653328,0.5223307291790843
5,0.0004296324774622917,0.5223041643574834
6,0.00043536875396966936,0.522289806548506
7,0.00043350569903850557,0.5216835821419954
8,0.0004160910099744797,0.5223511904850602
9,0.0004306647554039955,0.5223102678731084
